frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
245,1,718.0014,720.7370,721.0185,0.1151,0
245,0,718.0014,720.7370,722.3124,0.0416,0
246,1,721.0797,723.1820,723.4433,0.1014,0
246,0,721.0797,723.1820,724.7212,0.2385,0
247,1,723.7021,725.7838,726.0369,0.0953,0
247,0,723.7021,725.7838,727.3309,0.2059,0
248,1,726.2655,728.3590,728.6251,0.0959,0
248,0,726.2655,728.3590,729.8851,0.2064,0
249,1,728.8811,730.9978,731.2703,0.0986,0
249,0,728.8811,730.9978,732.5263,0.2269,0
250,1,731.5489,733.7350,734.2415,0.3367,0
250,0,731.5489,733.7350,735.5025,0.2671,0
251,1,734.5713,737.3770,737.6665,0.1134,0
251,0,734.5713,737.3770,738.9515,0.0444,0
252,1,737.7297,739.8270,740.1324,0.1046,0
252,0,737.7297,739.8270,741.4178,0.1599,0
253,1,740.3157,742.4045,742.6686,0.0950,0
253,0,740.3157,742.4045,743.9325,0.1885,0
254,1,742.8800,744.9792,745.2464,0.0996,0
254,0,742.8800,744.9792,746.5052,0.1734,0
255,1,745.4451,747.5591,747.9753,0.0845,0
255,0,745.4451,747.5591,749.3837,0.0436,0
256,1,748.0830,750.2679,750.6547,0.2245,0
256,0,748.0830,750.2679,751.9077,0.0631,0
257,1,750.7620,752.9195,753.3346,0.2198,0
257,0,750.7620,752.9195,754.5851,0.2819,0
258,1,753.6359,755.7633,756.1471,0.2135,0
258,0,753.6359,755.7633,757.3921,0.0371,0
259,1,756.2019,758.3435,758.8078,0.2221,0
259,0,756.2019,758.3435,760.0827,0.0631,0
260,1,758.8874,761.1600,761.6192,0.2186,0
260,0,758.8874,761.1600,762.8579,0.0435,0
261,1,761.6793,763.9321,764.3886,0.2224,0
261,0,761.6793,763.9321,765.7011,0.0438,0
262,1,764.4485,767.5340,767.9148,0.1839,0
262,0,764.4485,767.5340,769.2037,0.0410,0
263,1,768.0037,770.7695,771.0477,0.1147,0
263,0,768.0037,770.7695,772.3631,0.0380,0
264,1,771.1029,773.1893,773.4836,0.0993,0
264,0,771.1029,773.1893,774.8052,0.1939,0
265,1,773.6990,775.7829,776.0605,0.0971,0
265,0,773.6990,775.7829,777.3500,0.2654,0
266,1,776.3464,778.4438,778.7052,0.0981,0
