frame,time_s,cpu_ms,gpu_ms,psnr_reproj,ssim_reproj,psnr_direct,ssim_direct,coverage
69,1.166690,1.170800,0.029200,29.892497,0.960308,25.878246,0.893992,0.997762
70,1.183357,1.422400,0.028800,29.930760,0.960879,26.109659,0.894582,0.997764
71,1.200024,1.043700,0.028840,29.956113,0.961130,26.175999,0.895372,0.997757
72,1.216691,1.527600,0.029000,30.115008,0.962276,26.324821,0.897383,0.997755
73,1.233358,1.291600,0.028800,30.260202,0.962957,26.164519,0.896897,0.997755
74,1.250025,1.299800,0.028680,30.229863,0.963126,26.205340,0.897763,0.997751
75,1.266692,1.210500,0.028800,30.232014,0.963176,26.139500,0.896705,0.997747
76,1.283359,1.167800,0.028680,30.191467,0.963259,26.128026,0.897275,0.997749
77,1.300026,1.107600,0.028240,30.747636,0.964905,26.317431,0.898740,0.997743
78,1.316693,1.392800,0.036400,30.849850,0.964889,26.265629,0.897679,0.997739
79,1.333360,1.122000,0.028520,30.898264,0.965347,26.279765,0.898445,0.997735
80,1.350027,1.251300,0.028480,30.281918,0.964688,26.029902,0.896734,0.997735
81,1.366694,1.119900,0.028360,30.226327,0.964190,26.079458,0.897275,0.997733
82,1.383361,1.193100,0.028440,30.188622,0.963490,26.075513,0.896221,0.997733
83,1.400028,1.274300,0.027880,30.238820,0.963816,26.109711,0.896599,0.997730
84,1.416695,1.054900,0.028360,30.243435,0.964009,26.127204,0.896448,0.997728
85,1.433362,1.281600,0.028240,30.257775,0.964251,26.161050,0.897142,0.997724
86,1.450029,1.285400,0.028800,30.248295,0.964390,26.147662,0.897059,0.997720
87,1.466696,1.358200,0.068560,30.238453,0.964547,26.166515,0.898270,0.997716
88,1.483363,1.504700,0.028320,30.221452,0.964323,26.157440,0.898844,0.997718
89,1.500030,0.959800,0.028200,30.330192,0.964955,26.304650,0.898709,0.997716
90,1.516697,1.125700,0.028400,30.329419,0.965246,26.434263,0.900950,0.997714
91,1.533364,1.504000,0.028120,30.380163,0.965279,26.402892,0.900290,0.997716
92,1.550031,1.461400,0.028240,30.392620,0.965506,26.408185,0.900660,0.997714
93,1.566698,1.409900,0.028120,30.379191,0.965171,26.414084,0.900651,0.997708
94,1.583365,1.758800,0.028040,30.407813,0.965257,26.394261,0.900329,0.997704
95,1.600032,1.446700,0.028280,30.396126,0.965531,26.405850,0.900723,0.997703
96,1.616699,1.185900,0.031040,30.373930,0.965336,26.404555,0.901073,0.997701
97,1.633366,1.135100,0.028200,30.410458,0.965233,26.442297,0.900962,0.997701
98,1.650033,1.293600,0.028040,30.622906,0.966645,26.428562,0.901018,0.997699
99,1.666700,1.230800,0.028120,30.647261,0.966904,26.438847,0.901397,0.997697
100,1.683367,1.178800,0.028240,30.585353,0.966815,26.389924,0.900701,0.997695
101,1.700034,1.458600,0.028040,30.622416,0.966896,26.448953,0.902251,0.997689
102,1.716701,1.221700,0.027960,30.673415,0.967260,26.647083,0.902860,0.997689
103,1.733368,1.122600,0.027840,30.665454,0.967430,26.689167,0.903441,0.997687
104,1.750035,1.291600,0.028200,31.075685,0.969625,26.731712,0.904612,0.997687
105,1.766702,1.113500,0.093880,31.176788,0.969651,26.609226,0.903436,0.997683
106,1.783369,1.009300,0.030160,31.231608,0.969896,26.635952,0.903163,0.997683
107,1.800036,1.583100,0.028120,31.249028,0.970027,26.617299,0.903031,0.997679
108,1.816703,1.183600,0.028400,31.187477,0.969824,26.610098,0.903272,0.997677
109,1.833370,1.518900,0.028280,31.290747,0.970522,26.578580,0.902601,0.997677
110,1.850037,1.287000,0.028440,31.591156,0.971215,26.564333,0.902161,0.997676
111,1.866704,1.256500,0.028200,31.383928,0.970608,26.534747,0.902014,0.997677
112,1.883371,1.138100,0.028240,30.719245,0.969797,26.339564,0.901135,0.997676
113,1.900038,1.259100,0.028360,30.312555,0.968375,26.177560,0.899424,0.997672
114,1.916705,1.334300,0.028400,30.319756,0.967773,26.180404,0.898824,0.997670
115,1.933372,1.450400,0.028360,30.396371,0.967815,26.215918,0.898569,0.997664
116,1.950039,1.410300,0.028560,30.484628,0.967588,26.242949,0.898953,0.997662
117,1.966706,0.995000,0.028360,30.502696,0.967765,26.192658,0.898115,0.997664
118,1.983373,1.124800,0.028600,30.371493,0.967587,26.199859,0.898872,0.997662
119,2.000040,1.186200,0.028440,30.342773,0.967548,26.158424,0.898015,0.997662
