frame,time_s,cpu_ms,gpu_ms,psnr_reproj,ssim_reproj,psnr_direct,ssim_direct,coverage
102,0.429201,1.123900,0.028960,35.264948,0.986302,33.353963,0.979438,0.999682
103,0.433368,1.017100,0.028280,35.473510,0.986711,33.516612,0.980007,0.999682
104,0.437535,1.139000,0.028920,35.282985,0.986436,33.318215,0.979626,0.999682
105,0.441702,1.289800,0.028560,35.289657,0.986344,33.311831,0.979641,0.999682
106,0.445869,1.164400,0.030560,35.243682,0.986214,33.294132,0.979423,0.999682
107,0.450036,0.921200,0.028320,35.395635,0.986488,33.474608,0.979907,0.999682
108,0.454203,1.326500,0.028640,35.256447,0.985818,33.377524,0.979310,0.999682
109,0.458370,1.251000,0.028880,35.171627,0.985221,33.262308,0.978340,0.999682
110,0.462537,1.420800,0.028320,35.556876,0.986745,33.554923,0.979963,0.999682
111,0.466704,1.094900,0.028760,35.535771,0.986693,33.499426,0.979783,0.999682
112,0.470871,1.225000,0.029200,35.518998,0.986797,33.641483,0.980169,0.999682
113,0.475038,1.166100,0.028720,35.427070,0.986574,33.498198,0.980005,0.999682
114,0.479205,1.221500,0.028320,35.533878,0.986840,33.664724,0.980367,0.999682
115,0.483372,1.028000,0.028480,35.569879,0.986814,33.572130,0.980059,0.999682
116,0.487539,1.419900,0.028440,35.507773,0.986794,33.507959,0.980067,0.999682
117,0.491706,1.162700,0.028560,35.528182,0.986719,33.627238,0.980033,0.999682
118,0.495873,1.262400,0.028400,35.514087,0.986749,33.617097,0.980274,0.999682
119,0.500040,1.031900,0.028400,35.510602,0.986679,33.493017,0.979704,0.999682
